,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
92417,,,,,42.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310121,,,,,-16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155038,,,,,33.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107686,,,,,42.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410774,,,,,33.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129040,,,,,-14.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282667,,,,,-18.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68574,,,,,35.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314129,,,,,-16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196403,,,,,-16.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370967,,,,,35.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418153,,,,,34.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68335,,,,,-17.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104180,,,,,33.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28312,,,,,35.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336150,,,,,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353957,,,,,35.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372141,,,,,33.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68683,,,,,-20.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103715,,,,,-13.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37182,,,,,36.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68727,,,,,-13.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382115,,,,,-14.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440241,,,,,-17.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39403,,,,,44.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155501,,,,,34.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47057,,,,,-21.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381866,,,,,-19.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212030,,,,,-16.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46970,,,,,33.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187320,,,,,-16.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281297,,,,,-14.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315209,,,,,-17.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400186,,,,,33.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357529,,,,,38.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434761,,,,,,-29.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153308,,,,,,40.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395736,,,,,,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103716,,,,,,31.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372062,,,,,,-17.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453012,,,,,,-18.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151901,,,,,,51.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314130,,,,,,31.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157364,,,,,,-19.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406892,,,,,,34.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156799,,,,,,31.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152795,,,,,,-19.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257281,,,,,,-20.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157408,,,,,,41.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453206,,,,,,-37.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411851,,,,,,34.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268167,,,,,,53.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454678,,,,,,-23.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374141,,,,,,-35.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150234,,,,,,-16.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150616,,,,,,34.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158491,,,,,,31.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349636,,,,,,39.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309733,,,,,,-21.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18167,,,,,,37.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373952,,,,,,-27.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372626,,,,,,32.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431037,,,,,,30.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369656,,,,,,42.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51834,,,,,,33.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375560,,,,,,33.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349560,,,,,,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159739,,,,,,31.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368288,,,,,,30.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159918,,,,,,29.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429690,,,,,,32.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246743,,,,,,32.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211667,,,,,,-20.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69535,,,,,,-24.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47058,,,,,,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381867,,,,,,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348511,,,,,,-21.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213192,,,,,,44.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87874,,,,,,36.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93016,,,,,,-23.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88053,,,,,,36.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442709,,,,,,-33.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281029,,,,,,-27.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362897,,,,,,-41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74731,,,,,,-16.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362478,,,,,,-19.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8903,,,,,,30.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47547,,,,,,32.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179246,,,,,,32.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218676,,,,,,44.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439056,,,,,,-22.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122436,,,,,,-17.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278626,,,,,,29.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357530,,,,,,-16.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448650,,,,,,32.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213893,,,,,,31.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35876,,,,,,43.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334525,,,,,,-17.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405029,,,,,,33.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279274,,,,,,-28.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279080,,,,,,32.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337282,,,,,,-22.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198025,,,,,,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197625,,,,,,-18.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200405,,,,,,-31.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383300,,,,,,-19.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91460,,,,,,-17.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337505,,,,,,-35.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130857,,,,,,44.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286166,,,,,,32.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45526,,,,,,30.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132912,,,,,,29.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337163,,,,,,-23.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45645,,,,,,52.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443435,,,,,,-21.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92246,,,,,,34.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361433,,,,,,-19.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129041,,,,,,37.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282624,,,,,,-17.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397211,,,,,,-36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92418,,,,,,-21.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67777,,,,,,-27.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7848,,,,,,29.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359294,,,,,,-35.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417270,,,,,,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46244,,,,,,64.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397303,,,,,,-19.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347634,,,,,,30.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391565,,,,,,30.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419790,,,,,,31.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419866,,,,,,81.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283051,,,,,,-21.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9800,,,,,,32.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48561,,,,,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356453,,,,,,37.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316847,,,,,,32.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227913,,,,,,68.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66580,,,,,,-18.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119592,,,,,,-40.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36167,,,,,,30.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224473,,,,,,32.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379497,,,,,,32.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435233,,,,,,-40.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146390,,,,,,53.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377957,,,,,,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145262,,,,,,-22.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451735,,,,,,40.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116743,,,,,,53.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435705,,,,,,-21.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435418,,,,,,-31.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451991,,,,,,37.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348897,,,,,,34.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438343,,,,,,-19.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277290,,,,,,31.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48099,,,,,,52.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170614,,,,,,-17.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170571,,,,,,41.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173647,,,,,,-21.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121531,,,,,,-20.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438832,,,,,,-16.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318193,,,,,,,34.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325174,,,,,,,37.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361043,,,,,,,37.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355545,,,,,,,30.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277291,,,,,,,-36.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287853,,,,,,,-32.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287929,,,,,,,-32.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268663,,,,,,,-30.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324179,,,,,,,32.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259052,,,,,,,-34.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278100,,,,,,,-36.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418739,,,,,,,34.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356799,,,,,,,28.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87702,,,,,,,31.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351604,,,,,,,49.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362898,,,,,,,53.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74732,,,,,,,45.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369657,,,,,,,-37.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357709,,,,,,,35.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296857,,,,,,,-42.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419867,,,,,,,-58.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417271,,,,,,,-31.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311298,,,,,,,32.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326563,,,,,,,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361434,,,,,,,59.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92419,,,,,,,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397212,,,,,,,65.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444896,,,,,,,-33.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200494,,,,,,,34.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173648,,,,,,,28.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202226,,,,,,,-32.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202416,,,,,,,-30.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200406,,,,,,,29.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179322,,,,,,,51.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198026,,,,,,,-32.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139217,,,,,,,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139771,,,,,,,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340094,,,,,,,32.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130770,,,,,,,38.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119593,,,,,,,34.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130858,,,,,,,-39.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46289,,,,,,,30.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50125,,,,,,,30.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145217,,,,,,,78.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129135,,,,,,,37.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121532,,,,,,,38.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242297,,,,,,,-31.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164544,,,,,,,33.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169183,,,,,,,37.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203395,,,,,,,-32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129681,,,,,,,35.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203259,,,,,,,-30.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49021,,,,,,,35.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435419,,,,,,,44.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67778,,,,,,,42.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49068,,,,,,,34.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48882,,,,,,,29.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134203,,,,,,,28.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68337,,,,,,,31.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184469,,,,,,,-33.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48398,,,,,,,38.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7280,,,,,,,33.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49306,,,,,,,38.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45690,,,,,,,31.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154351,,,,,,,-30.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218472,,,,,,,30.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344774,,,,,,,43.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348512,,,,,,,63.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454770,,,,,,,-38.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454589,,,,,,,-33.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158536,,,,,,,34.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154105,,,,,,,39.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46844,,,,,,,37.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251882,,,,,,,30.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455198,,,,,,,-41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213193,,,,,,,-32.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455150,,,,,,,-35.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257282,,,,,,,39.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10709,,,,,,,29.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153265,,,,,,,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453207,,,,,,,32.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431172,,,,,,,-41.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162801,,,,,,,35.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162259,,,,,,,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162212,,,,,,,61.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245030,,,,,,,46.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442757,,,,,,,34.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47792,,,,,,,72.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47144,,,,,,,31.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375561,,,,,,,-30.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442710,,,,,,,37.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147058,,,,,,,35.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246744,,,,,,,-32.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151566,,,,,,,44.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347953,,,,,,,29.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93682,,,,,,,,35.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133259,,,,,,,,-29.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334527,,,,,,,,38.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213458,,,,,,,,34.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
